card_id,name,scheme_type,members_count,monthly_entitlement_kg,monthly_rice_kg,monthly_wheat_kg,language,home_fps_id
RC-KA-000297,Kavya Naik,PHH,7,35,35,0,kn,FPS-KA-HAS-0017
RC-KA-000298,Priya Gowda,PHH,6,30,30,0,en,FPS-KA-HAS-0018
RC-KA-000299,Priya Patil,PHH,1,5,0,5,kn,FPS-KA-HAS-0019
RC-KA-000300,Lakshmi Desai,PHH,2,10,5,5,kn,FPS-KA-HAS-0020
RC-KA-000301,Shalini Joshi,PHH,8,40,30,10,kn,FPS-KA-HAV-0001
RC-KA-000302,Ganesh Poojary,PHH,2,10,5,5,kn,FPS-KA-HAV-0002
RC-KA-000303,Aditi Reddy,PHH,8,40,40,0,kn,FPS-KA-HAV-0003
RC-KA-000304,Ganesh Reddy,PHH,7,35,0,35,kn,FPS-KA-HAV-0004
RC-KA-000305,Ananya Patil,PHH,3,15,10,5,kn,FPS-KA-HAV-0005
RC-KA-000306,Kiran Joshi,PHH,8,40,30,10,kn,FPS-KA-HAV-0006
RC-KA-000307,Ravi Rao,PHH,4,20,20,0,kn,FPS-KA-HAV-0007
RC-KA-000308,Sanjay Patil,PHH,6,30,0,30,kn,FPS-KA-HAV-0008
RC-KA-000309,Akash Kumar,PHH,7,35,0,35,kn,FPS-KA-HAV-0009
RC-KA-000310,Kiran Bhat,PHH,6,30,20,10,kn,FPS-KA-HAV-0010
RC-KA-000311,Aarav Hegde,PHH,7,35,20,15,kn,FPS-KA-HAV-0011
RC-KA-000312,Vijay Hegde,PHH,3,15,15,0,hi,FPS-KA-HAV-0012
RC-KA-000313,Deepa Kulkarni,PHH,2,10,5,5,hi,FPS-KA-HAV-0013
RC-KA-000314,Ganesh Bhat,PHH,7,35,5,30,kn,FPS-KA-HAV-0014
RC-KA-000315,Bhavana Gowda,PHH,6,30,5,25,kn,FPS-KA-HAV-0015
RC-KA-000316,Swathi Rao,PHH,2,10,10,0,kn,FPS-KA-HAV-0016
RC-KA-000317,Sneha Poojary,PHH,6,30,10,20,hi,FPS-KA-HAV-0017
RC-KA-000318,Divya Reddy,PHH,3,15,5,10,kn,FPS-KA-HAV-0018
RC-KA-000319,Rahul Gowda,PHH,3,15,5,10,hi,FPS-KA-HAV-0019
RC-KA-000320,Prakash Rao,PHH,3,15,15,0,kn,FPS-KA-HAV-0020
RC-KA-000321,Rahul Hegde,PHH,8,40,25,15,en,FPS-KA-KAL-0001
RC-KA-000322,Manoj Poojary,PHH,3,15,15,0,kn,FPS-KA-KAL-0002
RC-KA-000323,Kavya Joshi,PHH,5,25,10,15,kn,FPS-KA-KAL-0003
RC-KA-000324,Aditi Patil,PHH,2,10,5,5,kn,FPS-KA-KAL-0004
RC-KA-000325,Rahul Kumar,PHH,6,30,30,0,kn,FPS-KA-KAL-0005
RC-KA-000326,Kiran Desai,PHH,2,10,10,0,kn,FPS-KA-KAL-0006
RC-KA-000327,Prakash Poojary,PHH,1,5,5,0,en,FPS-KA-KAL-0007
RC-KA-000328,Naveen Shetty,PHH,4,20,10,10,kn,FPS-KA-KAL-0008
RC-KA-000329,Swathi Kumar,PHH,1,5,5,0,kn,FPS-KA-KAL-0009
RC-KA-000330,Rahul Shetty,PHH,6,30,25,5,kn,FPS-KA-KAL-0010
RC-KA-000331,Manoj Joshi,PHH,1,5,0,5,hi,FPS-KA-KAL-0011
RC-KA-000332,Ganesh Kulkarni,PHH,3,15,10,5,kn,FPS-KA-KAL-0012
RC-KA-000333,Aditi Rao,PHH,7,35,25,10,kn,FPS-KA-KAL-0013
RC-KA-000334,Pooja Poojary,PHH,6,30,0,30,kn,FPS-KA-KAL-0014
RC-KA-000335,Suresh Poojary,PHH,7,35,20,15,kn,FPS-KA-KAL-0015
RC-KA-000336,Ravi Shetty,PHH,3,15,10,5,kn,FPS-KA-KAL-0016
RC-KA-000337,Rekha Poojary,PHH,6,30,10,20,en,FPS-KA-KAL-0017
RC-KA-000338,Akash Naik,PHH,7,35,10,25,kn,FPS-KA-KAL-0018
RC-KA-000339,Ravi Bhat,PHH,7,35,25,10,hi,FPS-KA-KAL-0019
RC-KA-000340,Naveen Hegde,PHH,2,10,10,0,kn,FPS-KA-KAL-0020
RC-KA-000341,Chetan Hegde,PHH,1,5,5,0,kn,FPS-KA-KOD-0001
RC-KA-000342,Arjun Shetty,PHH,8,40,15,25,kn,FPS-KA-KOD-0002
RC-KA-000343,Ananya Joshi,PHH,2,10,5,5,hi,FPS-KA-KOD-0003
RC-KA-000344,Priya Shetty,PHH,1,5,5,0,en,FPS-KA-KOD-0004
RC-KA-000345,Sneha Bhat,PHH,7,35,10,25,kn,FPS-KA-KOD-0005
RC-KA-000346,Kavya Poojary,PHH,3,15,15,0,kn,FPS-KA-KOD-0006
RC-KA-000347,Shalini Bhat,PHH,4,20,15,5,kn,FPS-KA-KOD-0007
RC-KA-000348,Ganesh Rao,PHH,8,40,15,25,kn,FPS-KA-KOD-0008
RC-KA-000349,Prakash Desai,PHH,8,40,15,25,kn,FPS-KA-KOD-0009
RC-KA-000350,Naveen Joshi,PHH,8,40,20,20,hi,FPS-KA-KOD-0010
RC-KA-000351,Shankar Sharma,PHH,7,35,10,25,hi,FPS-KA-KOD-0011
RC-KA-000352,Meena Kumar,PHH,3,15,10,5,kn,FPS-KA-KOD-0012
RC-KA-000353,Rekha Kumar,PHH,6,30,20,10,en,FPS-KA-KOD-0013
RC-KA-000354,Bhavana Naik,PHH,2,10,5,5,kn,FPS-KA-KOD-0014
RC-KA-000355,Lakshmi Gowda,PHH,8,40,40,0,kn,FPS-KA-KOD-0015
RC-KA-000356,Vijay Patil,PHH,4,20,15,5,en,FPS-KA-KOD-0016
RC-KA-000357,Kavya Reddy,PHH,7,35,0,35,kn,FPS-KA-KOD-0017
RC-KA-000358,Aarav Hegde,PHH,7,35,5,30,kn,FPS-KA-KOD-0018
RC-KA-000359,Shankar Shetty,PHH,2,10,10,0,kn,FPS-KA-KOD-0019
RC-KA-000360,Sneha Desai,PHH,3,15,0,15,kn,FPS-KA-KOD-0020
RC-KA-000361,Aarav Nayak,PHH,3,15,15,0,kn,FPS-KA-KOL-0001
RC-KA-000362,Sneha Shetty,PHH,2,10,0,10,kn,FPS-KA-KOL-0002
RC-KA-000363,Deepa Naik,PHH,7,35,5,30,hi,FPS-KA-KOL-0003
RC-KA-000364,Rahul Rao,PHH,2,10,0,10,kn,FPS-KA-KOL-0004
RC-KA-000365,Swathi Desai,PHH,8,40,5,35,kn,FPS-KA-KOL-0005
RC-KA-000366,Ganesh Kulkarni,PHH,1,5,0,5,hi,FPS-KA-KOL-0006
RC-KA-000367,Lakshmi Shetty,PHH,1,5,5,0,kn,FPS-KA-KOL-0007
RC-KA-000368,Akash Joshi,PHH,2,10,10,0,en,FPS-KA-KOL-0008
RC-KA-000369,Aditi Poojary,PHH,1,5,5,0,en,FPS-KA-KOL-0009
RC-KA-000370,Aarav Hegde,PHH,7,35,25,10,kn,FPS-KA-KOL-0010
RC-KA-000371,Ravi Poojary,PHH,2,10,5,5,kn,FPS-KA-KOL-0011
RC-KA-000372,Harish Shetty,PHH,2,10,10,0,hi,FPS-KA-KOL-0012
RC-KA-000373,Sneha Poojary,PHH,1,5,5,0,kn,FPS-KA-KOL-0013
RC-KA-000374,Meena Poojary,PHH,3,15,15,0,en,FPS-KA-KOL-0014
RC-KA-000375,Shalini Desai,PHH,3,15,5,10,kn,FPS-KA-KOL-0015
RC-KA-000376,Shankar Reddy,PHH,1,5,5,0,kn,FPS-KA-KOL-0016
RC-KA-000377,Naveen Kulkarni,PHH,1,5,5,0,en,FPS-KA-KOL-0017
RC-KA-000378,Rahul Reddy,PHH,8,40,20,20,kn,FPS-KA-KOL-0018
RC-KA-000379,Aditi Kumar,PHH,5,25,10,15,en,FPS-KA-KOL-0019
RC-KA-000380,Kavya Kulkarni,PHH,6,30,10,20,kn,FPS-KA-KOL-0020
RC-KA-000381,Kiran Hegde,PHH,7,35,35,0,en,FPS-KA-KOP-0001
RC-KA-000382,Kavya Nayak,PHH,3,15,15,0,kn,FPS-KA-KOP-0002
RC-KA-000383,Akash Kulkarni,PHH,5,25,0,25,hi,FPS-KA-KOP-0003
RC-KA-000384,Akash Hegde,PHH,3,15,10,5,kn,FPS-KA-KOP-0004
RC-KA-000385,Rekha Kulkarni,PHH,5,25,10,15,kn,FPS-KA-KOP-0005
RC-KA-000386,Aditi Bhat,PHH,3,15,15,0,kn,FPS-KA-KOP-0006
RC-KA-000387,Divya Poojary,PHH,6,30,20,10,en,FPS-KA-KOP-0007
RC-KA-000388,Kiran Hegde,PHH,1,5,0,5,kn,FPS-KA-KOP-0008
RC-KA-000389,Priya Poojary,PHH,3,15,0,15,kn,FPS-KA-KOP-0009
RC-KA-000390,Deepa Rao,PHH,8,40,0,40,kn,FPS-KA-KOP-0010
RC-KA-000391,Prakash Patil,PHH,6,30,10,20,kn,FPS-KA-KOP-0011
RC-KA-000392,Kavya Desai,PHH,3,15,15,0,en,FPS-KA-KOP-0012
RC-KA-000393,Kavya Kulkarni,PHH,2,10,10,0,kn,FPS-KA-KOP-0013
RC-KA-000394,Ananya Patil,PHH,6,30,25,5,kn,FPS-KA-KOP-0014
RC-KA-000395,Vijay Joshi,PHH,3,15,15,0,kn,FPS-KA-KOP-0015
RC-KA-000396,Rekha Desai,PHH,2,10,5,5,hi,FPS-KA-KOP-0016
RC-KA-000397,Vijay Desai,PHH,4,20,20,0,kn,FPS-KA-KOP-0017
RC-KA-000398,Akash Desai,PHH,4,20,0,20,kn,FPS-KA-KOP-0018
RC-KA-000399,Shankar Poojary,PHH,3,15,15,0,en,FPS-KA-KOP-0019
RC-KA-000400,Akash Joshi,PHH,6,30,25,5,kn,FPS-KA-KOP-0020
RC-KA-000401,Rekha Bhat,PHH,5,25,10,15,en,FPS-KA-MAN-0001
RC-KA-000402,Ananya Reddy,PHH,3,15,10,5,kn,FPS-KA-MAN-0002
RC-KA-000403,Aarav Hegde,PHH,3,15,5,10,hi,FPS-KA-MAN-0003
RC-KA-000404,Pooja Shetty,PHH,6,30,15,15,hi,FPS-KA-MAN-0004
RC-KA-000405,Rekha Bhat,PHH,2,10,0,10,kn,FPS-KA-MAN-0005
RC-KA-000406,Lakshmi Kumar,PHH,8,40,40,0,kn,FPS-KA-MAN-0006
RC-KA-000407,Rahul Gowda,PHH,2,10,0,10,en,FPS-KA-MAN-0007
RC-KA-000408,Kavya Shetty,PHH,8,40,35,5,kn,FPS-KA-MAN-0008
RC-KA-000409,Vijay Kumar,PHH,3,15,5,10,kn,FPS-KA-MAN-0009
RC-KA-000410,Ganesh Shetty,PHH,1,5,0,5,kn,FPS-KA-MAN-0010
RC-KA-000411,Deepa Hegde,PHH,3,15,10,5,en,FPS-KA-MAN-0011
RC-KA-000412,Rahul Joshi,PHH,5,25,0,25,kn,FPS-KA-MAN-0012
RC-KA-000413,Priya Joshi,PHH,5,25,5,20,kn,FPS-KA-MAN-0013
RC-KA-000414,Prakash Sharma,PHH,2,10,10,0,kn,FPS-KA-MAN-0014
RC-KA-000415,Sanjay Nayak,PHH,3,15,5,10,kn,FPS-KA-MAN-0015
RC-KA-000416,Aditi Kumar,PHH,6,30,30,0,en,FPS-KA-MAN-0016
RC-KA-000417,Rahul Rao,PHH,1,5,0,5,kn,FPS-KA-MAN-0017
RC-KA-000418,Prakash Kulkarni,PHH,5,25,25,0,kn,FPS-KA-MAN-0018
RC-KA-000419,Pooja Naik,PHH,1,5,5,0,en,FPS-KA-MAN-0019
RC-KA-000420,Shankar Poojary,PHH,5,25,15,10,kn,FPS-KA-MAN-0020
RC-KA-000421,Rekha Patil,PHH,7,35,20,15,kn,FPS-KA-MYS-0001
RC-KA-000422,Manoj Reddy,PHH,3,15,15,0,kn,FPS-KA-MYS-0002
RC-KA-000423,Suresh Bhat,PHH,6,30,20,10,kn,FPS-KA-MYS-0003
RC-KA-000424,Kavya Kulkarni,PHH,6,30,25,5,en,FPS-KA-MYS-0004
RC-KA-000425,Ananya Hegde,PHH,3,15,10,5,kn,FPS-KA-MYS-0005
RC-KA-000426,Manoj Reddy,PHH,4,20,15,5,kn,FPS-KA-MYS-0006
RC-KA-000427,Kiran Kumar,PHH,3,15,0,15,kn,FPS-KA-MYS-0007
RC-KA-000428,Swathi Shetty,PHH,7,35,15,20,en,FPS-KA-MYS-0008
RC-KA-000429,Chetan Rao,PHH,6,30,20,10,hi,FPS-KA-MYS-0009
RC-KA-000430,Manoj Desai,PHH,3,15,15,0,en,FPS-KA-MYS-0010
RC-KA-000431,Kiran Joshi,PHH,5,25,15,10,kn,FPS-KA-MYS-0011
RC-KA-000432,Kavya Patil,PHH,8,40,15,25,kn,FPS-KA-MYS-0012
RC-KA-000433,Swathi Kumar,PHH,1,5,5,0,kn,FPS-KA-MYS-0013
RC-KA-000434,Suresh Gowda,PHH,8,40,20,20,kn,FPS-KA-MYS-0014
RC-KA-000435,Sanjay Hegde,PHH,7,35,10,25,en,FPS-KA-MYS-0015
RC-KA-000436,Aditi Sharma,PHH,7,35,25,10,kn,FPS-KA-MYS-0016
RC-KA-000437,Akash Kulkarni,PHH,4,20,10,10,kn,FPS-KA-MYS-0017
RC-KA-000438,Priya Poojary,PHH,8,40,40,0,kn,FPS-KA-MYS-0018
RC-KA-000439,Kiran Hegde,PHH,2,10,0,10,en,FPS-KA-MYS-0019
RC-KA-000440,Shalini Shetty,PHH,6,30,20,10,en,FPS-KA-MYS-0020
RC-KA-000441,Naveen Patil,PHH,4,20,20,0,kn,FPS-KA-RAI-0001
RC-KA-000442,Harish Rao,PHH,1,5,0,5,kn,FPS-KA-RAI-0002
RC-KA-000443,Priya Nayak,PHH,8,40,40,0,kn,FPS-KA-RAI-0003
RC-KA-000444,Harish Shetty,PHH,3,15,10,5,en,FPS-KA-RAI-0004
RC-KA-000445,Naveen Kumar,PHH,7,35,20,15,kn,FPS-KA-RAI-0005
RC-KA-000446,Aarav Hegde,PHH,8,40,20,20,kn,FPS-KA-RAI-0006
RC-KA-000447,Lakshmi Sharma,PHH,6,30,25,5,kn,FPS-KA-RAI-0007
RC-KA-000448,Rahul Patil,PHH,5,25,25,0,en,FPS-KA-RAI-0008
RC-KA-000449,Shankar Rao,PHH,8,40,20,20,en,FPS-KA-RAI-0009
RC-KA-000450,Bhavana Joshi,PHH,4,20,0,20,kn,FPS-KA-RAI-0010
RC-KA-000451,Deepa Patil,PHH,7,35,10,25,hi,FPS-KA-RAI-0011
RC-KA-000452,Harish Kulkarni,PHH,2,10,0,10,kn,FPS-KA-RAI-0012
RC-KA-000453,Lakshmi Joshi,PHH,3,15,15,0,kn,FPS-KA-RAI-0013
RC-KA-000454,Naveen Reddy,PHH,8,40,0,40,hi,FPS-KA-RAI-0014
RC-KA-000455,Kiran Hegde,PHH,6,30,25,5,kn,FPS-KA-RAI-0015
RC-KA-000456,Harish Joshi,PHH,3,15,15,0,en,FPS-KA-RAI-0016
RC-KA-000457,Sanjay Poojary,PHH,6,30,25,5,hi,FPS-KA-RAI-0017
RC-KA-000458,Deepa Naik,PHH,5,25,20,5,kn,FPS-KA-RAI-0018
RC-KA-000459,Ganesh Rao,PHH,5,25,5,20,en,FPS-KA-RAI-0019
RC-KA-000460,Rekha Desai,PHH,5,25,25,0,kn,FPS-KA-RAI-0020
RC-KA-000461,Vijay Nayak,PHH,6,30,15,15,kn,FPS-KA-RAM-0001
RC-KA-000462,Ravi Joshi,PHH,5,25,10,15,kn,FPS-KA-RAM-0002
RC-KA-000463,Shalini Rao,PHH,7,35,30,5,hi,FPS-KA-RAM-0003
RC-KA-000464,Rekha Gowda,PHH,3,15,10,5,kn,FPS-KA-RAM-0004
RC-KA-000465,Sanjay Desai,PHH,6,30,15,15,kn,FPS-KA-RAM-0005
RC-KA-000466,Divya Nayak,PHH,4,20,5,15,hi,FPS-KA-RAM-0006
RC-KA-000467,Sanjay Sharma,PHH,5,25,5,20,kn,FPS-KA-RAM-0007
RC-KA-000468,Swathi Joshi,PHH,4,20,5,15,kn,FPS-KA-RAM-0008
RC-KA-000469,Lakshmi Hegde,PHH,4,20,5,15,kn,FPS-KA-RAM-0009
RC-KA-000470,Arjun Patil,PHH,8,40,5,35,kn,FPS-KA-RAM-0010
RC-KA-000471,Swathi Nayak,PHH,3,15,15,0,kn,FPS-KA-RAM-0011
RC-KA-000472,Shalini Naik,PHH,8,40,35,5,kn,FPS-KA-RAM-0012
RC-KA-000473,Vijay Rao,PHH,6,30,10,20,kn,FPS-KA-RAM-0013
RC-KA-000474,Pooja Bhat,PHH,2,10,10,0,kn,FPS-KA-RAM-0014
RC-KA-000475,Sneha Shetty,PHH,1,5,0,5,kn,FPS-KA-RAM-0015
RC-KA-000476,Bhavana Nayak,PHH,1,5,5,0,hi,FPS-KA-RAM-0016
RC-KA-000477,Prakash Sharma,PHH,5,25,0,25,kn,FPS-KA-RAM-0017
RC-KA-000478,Rahul Joshi,PHH,2,10,5,5,kn,FPS-KA-RAM-0018
RC-KA-000479,Manoj Naik,PHH,8,40,10,30,en,FPS-KA-RAM-0019
RC-KA-000480,Sanjay Desai,PHH,4,20,0,20,kn,FPS-KA-RAM-0020
RC-KA-000481,Sanjay Hegde,PHH,5,25,25,0,kn,FPS-KA-SHI-0001
RC-KA-000482,Chetan Shetty,PHH,5,25,20,5,kn,FPS-KA-SHI-0002
RC-KA-000483,Akash Kulkarni,PHH,7,35,30,5,kn,FPS-KA-SHI-0003
RC-KA-000484,Meena Hegde,PHH,2,10,0,10,en,FPS-KA-SHI-0004
RC-KA-000485,Deepa Desai,PHH,4,20,0,20,kn,FPS-KA-SHI-0005
RC-KA-000486,Sanjay Sharma,PHH,5,25,10,15,kn,FPS-KA-SHI-0006
RC-KA-000487,Rekha Reddy,PHH,1,5,5,0,kn,FPS-KA-SHI-0007
RC-KA-000488,Bhavana Kulkarni,PHH,1,5,0,5,kn,FPS-KA-SHI-0008
RC-KA-000489,Vijay Naik,PHH,5,25,25,0,kn,FPS-KA-SHI-0009
RC-KA-000490,Arjun Desai,PHH,6,30,20,10,kn,FPS-KA-SHI-0010
RC-KA-000491,Priya Hegde,PHH,3,15,15,0,hi,FPS-KA-SHI-0011
RC-KA-000492,Shankar Poojary,PHH,7,35,35,0,hi,FPS-KA-SHI-0012
RC-KA-000493,Priya Kumar,PHH,4,20,5,15,kn,FPS-KA-SHI-0013
RC-KA-000494,Rekha Hegde,PHH,2,10,10,0,kn,FPS-KA-SHI-0014
RC-KA-000495,Sneha Joshi,PHH,2,10,10,0,kn,FPS-KA-SHI-0015
RC-KA-000496,Bhavana Hegde,PHH,4,20,20,0,kn,FPS-KA-SHI-0016
RC-KA-000497,Rekha Sharma,PHH,8,40,5,35,kn,FPS-KA-SHI-0017
RC-KA-000498,Manoj Rao,PHH,8,40,5,35,en,FPS-KA-SHI-0018
RC-KA-000499,Lakshmi Desai,PHH,1,5,5,0,kn,FPS-KA-SHI-0019
RC-KA-000500,Ganesh Bhat,PHH,1,5,5,0,kn,FPS-KA-SHI-0020
RC-KA-000501,Aarav Bhat,PHH,1,5,5,0,kn,FPS-KA-TUM-0001
RC-KA-000502,Lakshmi Hegde,PHH,4,20,20,0,kn,FPS-KA-TUM-0002
RC-KA-000503,Vijay Nayak,PHH,2,10,10,0,en,FPS-KA-TUM-0003
RC-KA-000504,Lakshmi Shetty,PHH,2,10,5,5,kn,FPS-KA-TUM-0004
RC-KA-000505,Swathi Kulkarni,PHH,3,15,15,0,kn,FPS-KA-TUM-0005
RC-KA-000506,Ravi Poojary,PHH,8,40,30,10,kn,FPS-KA-TUM-0006
RC-KA-000507,Pooja Kulkarni,PHH,3,15,10,5,kn,FPS-KA-TUM-0007
RC-KA-000508,Shalini Patil,PHH,3,15,5,10,hi,FPS-KA-TUM-0008
RC-KA-000509,Pooja Kulkarni,PHH,5,25,15,10,kn,FPS-KA-TUM-0009
RC-KA-000510,Kavya Shetty,PHH,7,35,15,20,kn,FPS-KA-TUM-0010
RC-KA-000511,Sanjay Rao,PHH,5,25,5,20,en,FPS-KA-TUM-0011
RC-KA-000512,Lakshmi Sharma,PHH,2,10,0,10,hi,FPS-KA-TUM-0012
RC-KA-000513,Ananya Sharma,PHH,1,5,0,5,kn,FPS-KA-TUM-0013
RC-KA-000514,Rekha Kumar,PHH,1,5,5,0,kn,FPS-KA-TUM-0014
RC-KA-000515,Kiran Desai,PHH,1,5,0,5,hi,FPS-KA-TUM-0015
RC-KA-000516,Suresh Rao,PHH,4,20,20,0,kn,FPS-KA-TUM-0016
RC-KA-000517,Ganesh Reddy,PHH,1,5,0,5,kn,FPS-KA-TUM-0017
RC-KA-000518,Ravi Kumar,PHH,6,30,20,10,kn,FPS-KA-TUM-0018
RC-KA-000519,Arjun Poojary,PHH,6,30,5,25,kn,FPS-KA-TUM-0019
RC-KA-000520,Aditi Joshi,PHH,4,20,15,5,kn,FPS-KA-TUM-0020
RC-KA-000521,Aditi Hegde,PHH,3,15,15,0,kn,FPS-KA-UDP-0001
RC-KA-000522,Lakshmi Shetty,PHH,7,35,25,10,kn,FPS-KA-UDP-0002
RC-KA-000523,Pooja Desai,PHH,5,25,15,10,kn,FPS-KA-UDP-0003
RC-KA-000524,Rekha Shetty,PHH,4,20,5,15,kn,FPS-KA-UDP-0004
RC-KA-000525,Lakshmi Joshi,PHH,8,40,0,40,kn,FPS-KA-UDP-0005
RC-KA-000526,Chetan Hegde,PHH,3,15,15,0,kn,FPS-KA-UDP-0006
RC-KA-000527,Akash Joshi,PHH,2,10,5,5,hi,FPS-KA-UDP-0007
RC-KA-000528,Ravi Sharma,PHH,4,20,0,20,kn,FPS-KA-UDP-0008
RC-KA-000529,Shalini Sharma,PHH,1,5,0,5,kn,FPS-KA-UDP-0009
RC-KA-000530,Vijay Hegde,PHH,4,20,15,5,kn,FPS-KA-UDP-0010
RC-KA-000531,Chetan Bhat,PHH,5,25,0,25,kn,FPS-KA-UDP-0011
RC-KA-000532,Meena Nayak,PHH,2,10,10,0,en,FPS-KA-UDP-0012
RC-KA-000533,Kiran Nayak,PHH,4,20,20,0,hi,FPS-KA-UDP-0013
RC-KA-000534,Ganesh Kulkarni,PHH,4,20,20,0,kn,FPS-KA-UDP-0014
RC-KA-000535,Ganesh Naik,PHH,8,40,40,0,kn,FPS-KA-UDP-0015
RC-KA-000536,Manoj Gowda,PHH,6,30,20,10,en,FPS-KA-UDP-0016
RC-KA-000537,Kavya Hegde,PHH,8,40,25,15,en,FPS-KA-UDP-0017
RC-KA-000538,Deepa Bhat,PHH,7,35,0,35,kn,FPS-KA-UDP-0018
RC-KA-000539,Vijay Sharma,PHH,3,15,0,15,kn,FPS-KA-UDP-0019
RC-KA-000540,Harish Reddy,PHH,7,35,20,15,kn,FPS-KA-UDP-0020
RC-KA-000541,Rahul Poojary,PHH,7,35,15,20,kn,FPS-KA-UK-0001
RC-KA-000542,Meena Bhat,PHH,6,30,10,20,hi,FPS-KA-UK-0002
RC-KA-000543,Shankar Hegde,PHH,8,40,35,5,kn,FPS-KA-UK-0003
RC-KA-000544,Meena Shetty,PHH,3,15,5,10,hi,FPS-KA-UK-0004
RC-KA-000545,Akash Kumar,PHH,1,5,0,5,hi,FPS-KA-UK-0005
RC-KA-000546,Sneha Poojary,PHH,1,5,0,5,kn,FPS-KA-UK-0006
RC-KA-000547,Aarav Reddy,PHH,4,20,0,20,hi,FPS-KA-UK-0007
RC-KA-000548,Rahul Poojary,PHH,8,40,25,15,kn,FPS-KA-UK-0008
RC-KA-000549,Pooja Joshi,PHH,8,40,35,5,kn,FPS-KA-UK-0009
RC-KA-000550,Sanjay Naik,PHH,7,35,0,35,kn,FPS-KA-UK-0010
RC-KA-000551,Rekha Poojary,PHH,5,25,0,25,kn,FPS-KA-UK-0011
RC-KA-000552,Ananya Joshi,PHH,7,35,10,25,kn,FPS-KA-UK-0012
RC-KA-000553,Naveen Naik,PHH,3,15,5,10,kn,FPS-KA-UK-0013
RC-KA-000554,Akash Hegde,PHH,6,30,10,20,hi,FPS-KA-UK-0014
RC-KA-000555,Rekha Reddy,PHH,7,35,35,0,kn,FPS-KA-UK-0015
RC-KA-000556,Akash Poojary,PHH,5,25,25,0,hi,FPS-KA-UK-0016
RC-KA-000557,Kiran Joshi,PHH,1,5,0,5,kn,FPS-KA-UK-0017
RC-KA-000558,Rekha Shetty,PHH,8,40,0,40,kn,FPS-KA-UK-0018
RC-KA-000559,Rahul Rao,PHH,2,10,5,5,hi,FPS-KA-UK-0019
RC-KA-000560,Ananya Nayak,PHH,6,30,20,10,en,FPS-KA-UK-0020
RC-KA-000561,Suresh Bhat,PHH,1,5,0,5,kn,FPS-KA-VIJ-0001
RC-KA-000562,Akash Poojary,PHH,8,40,20,20,kn,FPS-KA-VIJ-0002
RC-KA-000563,Aditi Shetty,PHH,5,25,20,5,kn,FPS-KA-VIJ-0003
RC-KA-000564,Prakash Shetty,PHH,6,30,0,30,en,FPS-KA-VIJ-0004
RC-KA-000565,Prakash Reddy,PHH,7,35,5,30,kn,FPS-KA-VIJ-0005
RC-KA-000566,Sanjay Shetty,PHH,7,35,25,10,kn,FPS-KA-VIJ-0006
RC-KA-000567,Kavya Patil,PHH,2,10,10,0,hi,FPS-KA-VIJ-0007
RC-KA-000568,Akash Hegde,PHH,2,10,5,5,kn,FPS-KA-VIJ-0008
RC-KA-000569,Divya Rao,PHH,7,35,25,10,kn,FPS-KA-VIJ-0009
RC-KA-000570,Pooja Kulkarni,PHH,8,40,35,5,kn,FPS-KA-VIJ-0010
RC-KA-000571,Ravi Kulkarni,PHH,7,35,10,25,kn,FPS-KA-VIJ-0011
RC-KA-000572,Deepa Bhat,PHH,2,10,10,0,kn,FPS-KA-VIJ-0012
RC-KA-000573,Kiran Bhat,PHH,2,10,0,10,kn,FPS-KA-VIJ-0013
RC-KA-000574,Ananya Gowda,PHH,3,15,15,0,kn,FPS-KA-VIJ-0014
RC-KA-000575,Shalini Naik,PHH,1,5,5,0,kn,FPS-KA-VIJ-0015
RC-KA-000576,Lakshmi Desai,PHH,2,10,0,10,kn,FPS-KA-VIJ-0016
RC-KA-000577,Kavya Joshi,PHH,7,35,5,30,kn,FPS-KA-VIJ-0017
RC-KA-000578,Harish Kumar,PHH,2,10,10,0,kn,FPS-KA-VIJ-0018
RC-KA-000579,Kiran Rao,PHH,7,35,0,35,kn,FPS-KA-VIJ-0019
RC-KA-000580,Swathi Reddy,PHH,2,10,10,0,en,FPS-KA-VIJ-0020
RC-KA-000581,Divya Naik,PHH,3,15,15,0,kn,FPS-KA-VIG-0001
RC-KA-000582,Bhavana Kulkarni,PHH,5,25,15,10,kn,FPS-KA-VIG-0002
RC-KA-000583,Shankar Gowda,PHH,5,25,15,10,kn,FPS-KA-VIG-0003
RC-KA-000584,Sanjay Poojary,PHH,6,30,10,20,en,FPS-KA-VIG-0004
RC-KA-000585,Arjun Naik,PHH,8,40,15,25,kn,FPS-KA-VIG-0005
RC-KA-000586,Priya Kulkarni,PHH,1,5,5,0,kn,FPS-KA-VIG-0006
RC-KA-000587,Sneha Kumar,PHH,6,30,15,15,kn,FPS-KA-VIG-0007
RC-KA-000588,Rekha Reddy,PHH,3,15,10,5,kn,FPS-KA-VIG-0008
RC-KA-000589,Kiran Hegde,PHH,8,40,25,15,kn,FPS-KA-VIG-0009
RC-KA-000590,Meena Sharma,PHH,5,25,25,0,kn,FPS-KA-VIG-0010
RC-KA-000591,Sneha Rao,PHH,4,20,10,10,kn,FPS-KA-VIG-0011
RC-KA-000592,Prakash Reddy,PHH,7,35,25,10,kn,FPS-KA-VIG-0012
RC-KA-000593,Manoj Bhat,PHH,3,15,0,15,en,FPS-KA-VIG-0013
